Changed database context to 'Cash'.
SECTION 0 - DATABASE FILES
database_name|logical_name|type_desc|physical_name|size_mb|used_mb|free_mb
-------------|------------|---------|-------------|-------|-------|-------
Cash|SmallAccount_log|LOG|F:\DataBase\Cash\Byte-20260519070006-(2a695a3b-e277-44fa-9411-64987baca0b8)-Full\Cash_0.ldf|4848.25|12.77|4835.48
Cash|SmallAccount_dat|ROWS|F:\DataBase\Cash\Byte-20260519070006-(2a695a3b-e277-44fa-9411-64987baca0b8)-Full\Cash.mdf|36957.25|33760.19|3197.06
SECTION 1 - TABLE SIZE TOP 30
schema_name|table_name|row_count|data_mb|index_mb|lob_or_other_mb|used_mb|unused_mb|reserved_mb|index_to_data_ratio
-----------|----------|---------|-------|--------|---------------|-------|---------|-----------|-------------------
dbo|Transaction_Details|<Name of Missing Index, sysname,>|NONCLUSTERED|257.57|32969|2032414|0|0|0|0|1|0|Item_ID|Transaction_ID,Quantity,Price,ID,UnitId,QtyBySmalltUnit,OldQty,OldCost,NewQty,NewCost
dbo|Transactions|IX_Transactions_BranchId_Transaction_Date_Transaction_Type|NONCLUSTERED|247.92|31734|1256257|0|0|0|0|1|0|BranchId,Transaction_Date,Transaction_Type|Transaction_ID,Transaction_Serial,CusID,StoreID,CashCustomerName,CashCustomerPhone,order_no,NoteSerial1,ManualNO,OldNoteSerial1,Transaction_NetValue,VAT,PurchOrderNo,RechargeValue
dbo|Transactions|IX_Transactions_StoreID_BranchId_Transaction_Date_Transaction_Type|NONCLUSTERED|247.67|31702|1256257|0|0|0|0|1|0|StoreID,BranchId,Transaction_Date,Transaction_Type|Transaction_ID,Transaction_Serial,CusID,CashCustomerName,CashCustomerPhone,order_no,NoteSerial1,ManualNO,OldNoteSerial1,Transaction_NetValue,VAT,PurchOrderNo,RechargeValue
dbo|Transactions|IX_Transactions_StoreID_Transaction_Date_Transaction_Type|NONCLUSTERED|247.61|31694|1256257|0|0|0|0|1|0|StoreID,Transaction_Date,Transaction_Type|Transaction_ID,Transaction_Serial,CusID,CashCustomerName,CashCustomerPhone,order_no,NoteSerial1,BranchId,ManualNO,OldNoteSerial1,Transaction_NetValue,VAT,PurchOrderNo,RechargeValue
dbo|DOUBLE_ENTREY_VOUCHERS|IndexCredit_Or_Debit, sysname,>|NONCLUSTERED|241.63|30928|7252947|0|0|0|0|1|0|Credit_Or_Debit,Notes_ID|Value
dbo|TblCusCsh|PK__TblCusCsh__39DAD50D|CLUSTERED|221.85|28397|299484|0|0|0|0|1|0|Id|NULL
dbo|Transactions|IX_POS_TodayInvoices_Read|NONCLUSTERED|216.91|27764|1256257|0|0|0|0|1|0|Transaction_Type,Transaction_Date,BranchId,UserID,Transaction_ID|CashCustomerName,CashCustomerPhone,NoteSerial1,PayedValue,NetValue,ManualNO,VAT,Phone2,VisaNumber,RechargeValue,IsCashOut,IPN,TrafficViolations,IsCancelled
dbo|DOUBLE_ENTREY_VOUCHERS|<IndexRecordDate, sysname,>|NONCLUSTERED|207.46|26555|7252947|0|0|0|0|1|0|RecordDate|Double_Entry_Vouchers_ID
dbo|Transactions|IX_Transactions_StoreID_BranchId_Transaction_Type|NONCLUSTERED|203.83|26090|1256257|0|0|0|0|1|0|StoreID,BranchId,Transaction_Type|Transaction_ID,Transaction_Serial,Transaction_Date,CusID,CashCustomerName,CashCustomerPhone,order_no,NoteSerial1,ManualNO,OldNoteSerial1,Transaction_NetValue,VAT,PurchOrderNo,RechargeValue
dbo|Transactions|IX_Transactions_StoreID_Transaction_Type|NONCLUSTERED|203.55|26055|1256257|0|0|0|0|1|0|StoreID,Transaction_Type|Transaction_ID,Transaction_Serial,Transaction_Date,CusID,CashCustomerName,CashCustomerPhone,order_no,NoteSerial1,BranchId,ManualNO,OldNoteSerial1,Transaction_NetValue,VAT,PurchOrderNo,RechargeValue
dbo|Transactions|IX_Transactions_BranchId_Transaction_Type_0C998935|NONCLUSTERED|202.90|25971|1256257|0|0|0|0|1|0|BranchId,Transaction_Type|Transaction_ID,Transaction_Serial,Transaction_Date,CusID,StoreID,CashCustomerName,CashCustomerPhone,order_no,NoteSerial1,ManualNO,OldNoteSerial1,Transaction_NetValue,VAT,PurchOrderNo,RechargeValue
dbo|Transactions|IX_Transactions_StoreID|NONCLUSTERED|198.07|25353|1256257|0|0|0|0|1|0|StoreID|Transaction_ID,Transaction_Serial,Transaction_Date,Transaction_Type,CusID,CashCustomerName,CashCustomerPhone,order_no,NoteSerial1,ManualNO,OldNoteSerial1,Transaction_NetValue,VAT,PurchOrderNo,RechargeValue,IsReturn,IsReturn2
dbo|Transactions|IX_POS_Transactions_Search_NoteSerial1|NONCLUSTERED|189.52|24258|1093446|0|0|0|0|1|0|NoteSerial1,Transaction_Date,Transaction_ID|UserID,CashCustomerName,CashCustomerPhone,BranchId,PayedValue,NetValue,ManualNO,VAT,Phone2,VisaNumber,RechargeValue,IsCashOut,IPN,TrafficViolations,IsCancelled
dbo|Transactions|IX_POS_Transactions_Search_ManualNO|NONCLUSTERED|185.23|23710|1091910|0|0|0|0|1|0|ManualNO,Transaction_Date,Transaction_ID|UserID,CashCustomerName,CashCustomerPhone,NoteSerial1,BranchId,PayedValue,NetValue,VAT,Phone2,VisaNumber,RechargeValue,IsCashOut,IPN,TrafficViolations,IsCancelled
dbo|Transactions|IX_POS_Transactions_OperationalSales_Report|NONCLUSTERED|175.02|22402|1256257|0|0|0|0|1|0|Transaction_Type,IsCancelled,Transaction_Date,Transaction_ID|StoreID,UserID,CashCustomerName,CashCustomerPhone,NoteSerial1,BranchId,PayedValue,NetValue,Transaction_NetValue,VAT,VisaNumber,RechargeValue,IsCashOut,IsPOS,TrafficViolations
dbo|DOUBLE_ENTREY_VOUCHERS|IX_DOUBLE_ENTREY_VOUCHERS_Transaction_ID|NONCLUSTERED|170.49|21823|7252947|0|0|0|0|1|0|Transaction_ID|Double_Entry_Vouchers_ID,DEV_ID_Line_No
dbo|DOUBLE_ENTREY_VOUCHERS|IX_DOUBLE_ENTREY_VOUCHERS_Notes_ID|NONCLUSTERED|166.38|21297|7252947|0|0|0|0|1|0|Notes_ID|Double_Entry_Vouchers_ID,DEV_ID_Line_No
dbo|DOUBLE_ENTREY_VOUCHERS|IX_POS_DEV_Transaction_ID|NONCLUSTERED|164.25|21024|7252947|0|0|0|0|1|0|Transaction_ID|Notes_ID
dbo|DOUBLE_ENTREY_VOUCHERS|IX_POS_DEV_RecordDate|NONCLUSTERED|163.70|20954|7252947|0|0|0|0|1|0|RecordDate,Double_Entry_Vouchers_ID|NULL
dbo|DOUBLE_ENTREY_VOUCHERS|IX_POS_DEV_Notes_ID|NONCLUSTERED|163.63|20945|7252947|0|0|0|0|1|0|Notes_ID|Transaction_ID
dbo|DOUBLE_ENTREY_VOUCHERS|IX_DOUBLE_ENTREY_VOUCHERS__ReceiptID|NONCLUSTERED|158.26|20257|7252947|0|0|0|0|1|0|ReceiptID|NULL
dbo|Transaction_Details|<ColorIDIndex, sysname,>|NONCLUSTERED|149.14|19090|2032414|0|0|0|0|1|0|Item_ID,ColorID,ItemSize,ClassId|Transaction_ID,Quantity
dbo|Transaction_Details|<IndexColor, sysname,>|NONCLUSTERED|139.12|17807|2032414|0|0|0|0|1|0|Item_ID,ColorID,ClassId|Transaction_ID,Quantity
dbo|Transaction_Details|IX_Transaction_Details_Item_ID_UnitId|NONCLUSTERED|138.83|17770|2032414|0|0|0|0|1|0|Item_ID,UnitId|Transaction_ID,Price,ID
dbo|TblCusCsh|IX_TblCusCsh_OrderDate|NONCLUSTERED|128.24|16415|299484|0|0|0|0|1|0|OrderDate|Id,name,namee,tel,card,discount,CartTYpe,RecordDate,Email,EnglishName0,EnglishName1,EnglishName2,EnglishName3,EnglishName4,EnglishName5,EnglishName6,EnglishName7,EnglishName8,EnglishName9,Address,MailAdress,CardId,CardSource,PhoneNo,PhoneNo2,Tet_NumPoket,J
dbo|TblCusCsh|<cardIndex, sysname,>|NONCLUSTERED|126.87|16239|299484|0|0|0|0|1|0|BranchID|Id,name,namee,tel,card,discount,CartTYpe,RecordDate,Email,EnglishName0,EnglishName1,EnglishName2,EnglishName3,EnglishName4,EnglishName5,EnglishName6,EnglishName7,EnglishName8,EnglishName9,Address,MailAdress,CardId,CardSource,PhoneNo,PhoneNo2,Tet_NumPoket,J
dbo|Transaction_Details|IX_TransactionDetails_CloseReport|NONCLUSTERED|118.75|15200|2032414|0|0|0|0|1|0|Transaction_ID,Item_ID|Price,Vat
dbo|Transaction_Details|<IndxTT, sysname,>|NONCLUSTERED|118.74|15199|2032414|0|0|0|0|1|0|Transaction_ID|Item_ID,Price,Vat
dbo|Transaction_Details|IX_POS_TransactionDetails_ItemSerial_Transaction|NONCLUSTERED|117.84|15084|2032414|0|0|0|0|1|0|POS_ItemSerial_Normalized,Transaction_ID|NULL
dbo|Transaction_Details|IX_Transaction_Details_Item_ID_Transaction_ID|NONCLUSTERED|113.12|14479|2032414|0|0|0|0|1|0|Item_ID,Transaction_ID|ItemSerial,Quantity
dbo|Transaction_Details|IX_POS_TransactionDetails_StoreSerials_Report|NONCLUSTERED|109.63|14033|2032414|0|0|0|0|1|0|StoreID2,ItemSerial,Transaction_ID|Item_ID,Quantity
dbo|Transaction_Details|IDX_Transaction_Details_Transaction_Price_Item|NONCLUSTERED|103.52|13250|2032414|0|0|0|0|1|0|Transaction_ID,Price,Item_ID|NULL
dbo|Transaction_Details|IX_POS_KycAvailableCards_Details|NONCLUSTERED|98.31|12584|2032414|0|0|0|0|1|0|Transaction_ID,ItemSerial|Item_ID,Quantity
dbo|Transaction_Details|IX_POS_Transaction_Details_SaveIssue|NONCLUSTERED|89.71|11483|2032414|0|0|0|0|1|0|Transaction_ID,SavedItemType,StoreID2|NULL
dbo|Transactions|IX_Transactions_Transaction_Date_Transaction_Type_BranchId_C8AA5607|NONCLUSTERED|84.59|10827|1256257|0|0|0|0|1|0|Transaction_Date,Transaction_Type,BranchId|Transaction_ID,VAT,RechargeValue,NoID,ItemDit,Comm1
dbo|TransactionValueAdded|PK__Transact__3214EC2727CBBB9B|CLUSTERED|82.98|10622|1239387|0|0|0|0|1|0|ID|NULL
dbo|Transaction_Details|PK_Transaction_Details|NONCLUSTERED|76.65|9811|2032414|0|0|0|0|1|0|ID|NULL
dbo|Transactions|<IndexReturnID, sysname,>|NONCLUSTERED|74.17|9494|1256257|0|0|0|0|1|0|ReturnID|Transaction_ID,Transaction_Serial,Transaction_Date,Transaction_Type,PaymentType,CusID,StoreID,UserID
dbo|Transaction_Details|IX_POS_TransactionDetails_Transaction_ItemSerial|NONCLUSTERED|73.38|9392|2032414|0|0|0|0|1|0|Transaction_ID,ItemSerial|NULL
dbo|Transactions|IX_POS_Transactions_CashIn_ManualNO|NONCLUSTERED|65.20|8346|1256257|0|0|0|0|1|0|Transaction_Type,POS_ManualNO_Normalized,IsCashOut,TrafficViolations,isRecharg,Transaction_ID|RechargeValue
dbo|TblCusCsh|IX_POS_TblCusCsh_KycFollow_RecordDate|NONCLUSTERED|61.02|7811|149742|0|0|0|0|1|0|EasyCashType,RecordDate,BranchID,Id|name,namee,tel,card,Address,CardId,PhoneNo,PhoneNo2,Tet_NumPoket,CardNo,BirthDate,CustName,OrderDate,SaveDate
dbo|TblCusCsh|IX_POS_TblCusCsh_KycFollow_SaveDate|NONCLUSTERED|60.66|7765|149742|0|0|0|0|1|0|EasyCashType,SaveDate,BranchID,Id|name,namee,tel,card,RecordDate,Address,CardId,PhoneNo,PhoneNo2,Tet_NumPoket,CardNo,BirthDate,CustName,OrderDate
dbo|TblCusCsh|IX_POS_TblCusCsh_KycFollow_OrderDate|NONCLUSTERED|60.66|7764|149742|0|0|0|0|1|0|EasyCashType,OrderDate,BranchID,Id|name,namee,tel,card,RecordDate,Address,CardId,PhoneNo,PhoneNo2,Tet_NumPoket,CardNo,BirthDate,CustName,SaveDate
dbo|Transactions|IX_Transactions_CashCustomerName|NONCLUSTERED|59.57|7625|1256257|0|0|0|0|1|0|CashCustomerName|NULL
dbo|POS_SaveAttemptLog|PK_POS_SaveAttemptLog|CLUSTERED|59.05|7558|183939|0|0|0|0|1|0|Id|NULL
dbo|Transactions|IX_Transactions_Transaction_Type_BranchId_EFF18692|NONCLUSTERED|56.50|7232|1256257|0|0|0|0|1|0|Transaction_Type,BranchId|Transaction_NetValue,RechargeValue,NoteID3
dbo|Transactions|IX_Transactions_CloseReport|NONCLUSTERED|54.03|6916|1256257|0|0|0|0|1|0|Transaction_Type,Transaction_Date,BranchId|Transaction_ID,Transaction_NetValue,RechargeValue,IsReturn,IsWallet,HaveGuarantee,OtherItems,InstallmentService
dbo|Transactions|<IndexDate, sysname,>|NONCLUSTERED|52.58|6730|1256257|0|0|0|0|1|0|Transaction_Date,BranchId,Transaction_Type|Transaction_NetValue,IsWallet
dbo|Notes|IX_Notes_NoteType_branch_no_Prefix|NONCLUSTERED|51.43|6583|1357777|0|0|0|0|1|0|NoteType,branch_no,Prefix|NoteDate,NoteSerial1
dbo|Transactions|<Indextrans, sysname,>|NONCLUSTERED|51.02|6530|1256257|0|0|0|0|1|0|Transaction_Type,NoteSerial1,BranchId,Transaction_ID,Prefix|NULL
dbo|Transactions|<IndexMaxNote, sysname,>|NONCLUSTERED|50.78|6500|1256257|0|0|0|0|1|0|Transaction_Type,BranchId,Prefix|Transaction_Date,NoteSerial1
dbo|Transactions|<CashCustomerPhoneIndex, sysname,>|NONCLUSTERED|50.45|6458|1256257|0|0|0|0|1|0|CashCustomerPhone|NULL
dbo|Transactions|IX_Transactions_TypeDate|NONCLUSTERED|45.64|5842|1256257|0|0|0|0|1|0|Transaction_Type,Transaction_Date|Transaction_ID,StoreID,Emp_ID,NoteId,BranchId
dbo|Transactions|IX_AI_Transactions_2022228087|NONCLUSTERED|44.68|5719|1256257|0|0|0|0|1|0|Transaction_Date,BranchId|Transaction_ID,MainOperationID
dbo|Notes|IX_Notes_Header_NoteSerial|NONCLUSTERED|44.03|5636|1339577|0|0|0|0|1|0|NoteSerial|NoteDate,NoteType,branch_no
dbo|Transactions|IX_Trans_Branch_Type_Date|NONCLUSTERED|42.74|5471|1256257|0|0|0|0|1|0|BranchId,Transaction_Type,Transaction_Date|Transaction_ID,UserID
dbo|Transactions|IX_Tx_Branch_Type_Date_Desc|NONCLUSTERED|42.41|5428|1256257|0|0|0|0|1|0|BranchId,Transaction_Type,Transaction_Date,Transaction_ID|UserID
dbo|Transactions|IX_Transactions_Tet_NumPoket_Transaction_Date_9D5672C5|NONCLUSTERED|41.84|5355|1256257|0|0|0|0|1|0|Tet_NumPoket,Transaction_Date|VisaNumber
dbo|Notes|IX_Notes_NoteDate_NoteType_branch_no|NONCLUSTERED|41.40|5299|1357777|0|0|0|0|1|0|NoteDate,NoteType,branch_no|NoteID
dbo|Notes|IX_Notes_Close|NONCLUSTERED|41.06|5256|1357777|0|0|0|0|1|0|NoteType,NoteDate,branch_no|NoteID
dbo|Transactions|IX_Transactions_DoctorsTypeID_Tet_NumPoket_Transaction_Date|NONCLUSTERED|41.04|5253|1256257|0|0|0|0|1|0|DoctorsTypeID,Tet_NumPoket,Transaction_Date|NULL
dbo|Notes|IX_Notes_NoteType_NoteSerial1_64FBFC4C|NONCLUSTERED|40.53|5188|1357777|0|0|0|0|1|0|NoteType,NoteSerial1|NULL
dbo|Transactions|<Transaction_SerialIndex, sysname,>|NONCLUSTERED|39.38|5041|1256257|0|0|0|0|1|0|Transaction_Type|Transaction_Serial
dbo|Transactions|IDX_Transactions_Branch_Date_Visa|NONCLUSTERED|39.16|5012|1256257|0|0|0|0|1|0|BranchId,Transaction_Date,VisaNumber|NULL
dbo|Notes|IX_Notes_OrderIDD_5EF7041D|NONCLUSTERED|38.51|4929|1357777|0|0|0|0|1|0|OrderIDD|NoteID,Note_Value
dbo|Notes|<IndexNote, sysname,>|NONCLUSTERED|38.30|4902|1357777|0|0|0|0|1|0|NoteType|NoteDate,NoteSerial
dbo|Subject_doc|PK__Subject___9DE0A81FA890FB54|CLUSTERED|37.84|4843|278726|0|0|0|0|1|0|operation_no|NULL
dbo|Transactions|IX_Transactions_Transaction_Date_Tet_NumPoket_C4A7E173|NONCLUSTERED|37.79|4837|1256257|0|0|0|0|1|0|Transaction_Date,Tet_NumPoket|VisaNumber
dbo|Transactions|IX_Transactions__Transaction_Date_951B1E44|NONCLUSTERED|36.99|4735|1256257|0|0|0|0|1|0|Transaction_Date|VisaNumber,Tet_NumPoket
dbo|Transactions|IX_POS_Transactions_Search_VisaNumber|NONCLUSTERED|36.86|4718|148515|0|0|0|0|1|0|VisaNumber,Transaction_Date,Transaction_ID|UserID,CashCustomerName,CashCustomerPhone,NoteSerial1,BranchId,PayedValue,NetValue,ManualNO,VAT,Phone2,RechargeValue,IsCashOut,IPN,TrafficViolations,IsCancelled
dbo|Transactions|IX_Transactions_Transaction_Type_StoreID_Transaction_Date_2EFBB756|NONCLUSTERED|36.65|4691|1256257|0|0|0|0|1|0|Transaction_Type,StoreID,Transaction_Date|Transaction_ID
dbo|Notes|IX_AI_Notes_1390532379|NONCLUSTERED|34.63|4433|1357777|0|0|0|0|1|0|NoteDate,branch_no|NoteID
dbo|Transactions|IX_POS_Transactions_Report_ServiceSearch|NONCLUSTERED|34.61|4430|1093449|0|0|0|0|1|0|BranchId,Transaction_Date|ItemIDService,ItemIDService2,ItemIDService3
dbo|POS_SystemErrorLog|PK_POS_SystemErrorLog|CLUSTERED|33.23|4253|14358|0|0|0|0|1|0|Id|NULL
dbo|TblGroupItemProductLineUsersset|PK__TblGroup__3214EC2774C86D32|CLUSTERED|32.77|4195|277382|0|0|0|0|1|0|ID|NULL
dbo|Transactions|<IndexStoreDate, sysname,>|NONCLUSTERED|31.38|4017|1256257|0|0|0|0|1|0|StoreID,Transaction_ID,Transaction_Date|Transaction_Type
dbo|Transactions|IX_POS_Transactions_KycFollow_VisaNumber|NONCLUSTERED|28.90|3699|1256257|0|0|0|0|1|0|Transaction_Type,VisaNumber|Transaction_ID,Transaction_Date
dbo|Notes|IX_Notes_NoteDate_NoteType|NONCLUSTERED|28.61|3662|1357777|0|0|0|0|1|0|NoteDate,NoteType|NoteID
dbo|Transactions|IX_POS_Transactions_Card_VisaNumber|NONCLUSTERED|27.99|3583|1256257|0|0|0|0|1|0|Transaction_Type,POS_VisaNumber_Normalized,IsCancelled,Transaction_ID|NULL
dbo|TransactionValueAdded|<IndexValueAdded, sysname,>|NONCLUSTERED|27.05|3463|1239387|0|0|0|0|1|0|Transaction_ID,Transaction_Type|NULL
dbo|Transactions|IndexBillBasedOn, sysname,>|NONCLUSTERED|25.39|3250|1256257|0|0|0|0|1|0|Transaction_Type,BillBasedOn,order_no|Transaction_ID
dbo|Transactions|IX_POS_KycAvailableCards_Transactions|NONCLUSTERED|24.34|3116|1256257|0|0|0|0|1|0|StoreID,Transaction_ID,Transaction_Type|NULL
dbo|Notes|IX_Notes__UserID|NONCLUSTERED|23.59|3020|1357777|0|0|0|0|1|0|UserID|NULL
dbo|Notes|IX_Notes__CusID|NONCLUSTERED|23.16|2964|1357777|0|0|0|0|1|0|CusID|NULL
dbo|Transactions|IDX_Transactions_VisaNumber|NONCLUSTERED|23.16|2964|1256257|0|0|0|0|1|0|VisaNumber|NULL
dbo|Notes|IX_Notes__MaintananceID|NONCLUSTERED|23.12|2959|1357777|0|0|0|0|1|0|MaintananceID|NULL
dbo|Notes|IX_Notes__BankID|NONCLUSTERED|23.10|2957|1357777|0|0|0|0|1|0|BankID|NULL
SECTION 3 - TARGET TABLES SIZE
schema_name|table_name|row_count|data_mb|index_mb|reserved_mb
-----------|----------|---------|-------|--------|-----------
dbo|DOUBLE_ENTREY_VOUCHERS|14505894|4662.00|8954.05|13667.77
dbo|Transactions|3768771|3329.63|3642.48|7019.31
dbo|Transaction_Details|6097242|3745.09|2061.27|5843.34
dbo|Notes|4073331|3714.48|560.36|4302.13
dbo|LogFile|2022282|365.84|11.58|815.23
dbo|POS_SaveAttemptLog|183939|58.84|32.16|92.31
dbo|TblGroupItemProductLineUsersset|277382|32.59|.00|36.44
dbo|POS_SystemErrorLog|14358|33.05|.52|33.98
dbo|POS_SaveAllocationStageLog|82452|22.03|11.25|33.64
dbo|POS_ImportBatchRow|6424|1.23|1.30|2.76
dbo|TblErrorLog|414|.23|.15|.58
dbo|POS_SalesInvoiceEditLog|204|.08|.02|.15
dbo|marakes_taklefa_temp|356|.07|.00|.14
dbo|tblBoxesTemp|504|.03|.00|.08
dbo|POS_ImportBatch|48|.02|.02|.05
