"DatabaseName","SchemaName","TableName","PKName","ColumnName","key_ordinal"
"RSMDB","dbo","TBLContractAuto","PK__TBLContractAuto__6954DE05","ID","1"
"RSMDB","dbo","TblContractDet","PK__TblContractDet__55ED03D6","ID","1"
"RSMDB","dbo","TblContractDetails","PK__TblContractDetai__5A1BF0BF","id","1"
"RSMDB","dbo","tblContractInsAllocations","PK__tblContractInsAl__3A0FDF37","transID","1"
"RSMDB","dbo","tblContractInsAllocations1","PK__tblContractInsAl__41B100FF","transID","1"
"RSMDB","dbo","tblContractInsAllocationsDetails","PK__tblContractInsAl__3BF827A9","id","1"
"RSMDB","dbo","tblContractInsAllocationsDetails1","PK__tblContractInsAl__3ED49454","id","1"
"RSMDB","dbo","tblContractInsAllocationsDetails2","PK__tblContractInsAl__43994971","id","1"
"RSMDB","dbo","TblContractInstallDisco","PK__TblContractInsta__4874A3D5","id","1"
"RSMDB","dbo","TblContractInstallDisco2","PK__TblContractInsta__468C5B63","id","1"
"RSMDB","dbo","TblContractInstallments","PK__TblContractInsta__2E9E2C8B","id","1"
"RSMDB","dbo","TblContractInstallmentsHist","PK__TblContractInsta__425BD7CC","id","1"
"RSMDB","dbo","TblContractInstallmentsOld","PK__TblContractInsta__4444203E","id","1"
"RSMDB","dbo","TblContractReVouch","PK__TblContractReVou__2E2AC1ED","ID","1"
"RSMDB","dbo","TblCOntractSales","PK__TblCOntractSales__52A682D7","ID","1"
"RSMDB","dbo","TblContrStudent","PK__TblContrStudent__5A67A030","ID","1"
"RSMDB","dbo","TblContrStudentDet","PK__TblContrStudentD__5C4FE8A2","ID","1"
"RSMDB","dbo","TblCorBalaCus","PK__TblCorBalaCus__2AB88D0E","ID","1"
"RSMDB","dbo","TblCorBalaCusDet","PK__TblCorBalaCusDet__2CA0D580","ID","1"
"RSMDB","dbo","TblCorrectaction","PK__TblCorrectaction__6B32397F","Cid","1"
"RSMDB","dbo","TblCountriesData","PK_TblCountriesData","CountryID","1"
"RSMDB","dbo","TblCountriesGovernments","PK_TblCountriesGovernments","GovernmentID","1"
"RSMDB","dbo","TblCountriesGovernmentsCities","PK_TblCountriesGovernmentsCities","CityID","1"
"RSMDB","dbo","TblCoupons","PK__TblCoupons__2B429CF3","ID","1"
"RSMDB","dbo","TblCouponsDet","PK__TblCouponsDet__2D2AE565","ID","1"
"RSMDB","dbo","TblCreditFacicity","PK__TblCreditFacicit__22D77424","ID","1"
"RSMDB","dbo","TblCreditFacicityDetails1","PK__TblCreditFacicit__24BFBC96","ID2","1"
"RSMDB","dbo","tblCriteriaSettings","PK__tblCriteriaSetti__654455FF","id","1"
"RSMDB","dbo","tblCriteriaSettingsDetails","PK__tblCriteriaSetti__672C9E71","id","1"
"RSMDB","dbo","TblCurrencyBandNames","PK_TblCurrencyBandNames","CurrencyBandID","1"
"RSMDB","dbo","TblCusCar","PK__TblCusCar__1B0D0081","ID","1"
"RSMDB","dbo","TblCusCsh","PK__TblCusCsh__39DAD50D","Id","1"
"RSMDB","dbo","TblCusOrderNo","PK__TblCusOrderNo__5B9199EA","ID","1"
"RSMDB","dbo","TblCustemers","PK_TblCustemers","CusID","1"
"RSMDB","dbo","TblCustomerAlarm","PK__TblCustomerAlarm__4734D02B","ID","1"
"RSMDB","dbo","TblCustomerComplaint","PK__TblCustomerCompl__6173C51B","id","1"
"RSMDB","dbo","TblCustomerContract","PK__TblCustomerContr__3CFFC3CD","TblCustomerContractD","1"
"RSMDB","dbo","TblCustomerContractDetails","PK__TblCustomerContr__3EE80C3F","Id","1"
"RSMDB","dbo","TblCustomerContractDetailsGroups","PK__TblCustomerContr__42B89D23","Id","1"
"RSMDB","dbo","tblCustomerFingers","PK__tblCustomerFinge__2F88FA7A","ID","1"
"RSMDB","dbo","TblCustomerPoints","PK__TblCustomerPoint__560CFF67","gradeid","1"
"RSMDB","dbo","TblCustomerSizes","PK__TblCustomerSizes__50B4E41B","ID","1"
"RSMDB","dbo","TblCustomersLocations","PK__TblCustomersLoca__3BAE0EE6","ID","1"
"RSMDB","dbo","TblCustomerType","PK__TblCustomerType__11F6358E","id","1"
"RSMDB","dbo","TblCustResp","PK__TblCustResp__35EBDF46","ID","1"
"RSMDB","dbo","TblCustResp2","PK__TblCustResp2__37D427B8","ID","1"
"RSMDB","dbo","TBLdAILYSALES","PK__TBLdAILY__3214EC27DEDD75EF","ID","1"
"RSMDB","dbo","TblDailyWorkflow","PK__TblDailyWorkflow__0C691018","ID","1"
"RSMDB","dbo","TblDailyWorkflowDet","PK__TblDailyWorkflow__0E51588A","ID","1"
"RSMDB","dbo","TblDataTypeExchange","PK__TblDataTypeExcha__45B69C0D","Id","1"
"RSMDB","dbo","TblDeducationNote","PK__TblDeducationNot__26A80508","Id","1"
"RSMDB","dbo","TblDeduction","PK__TblDeduction__1F11D038","ID","1"
"RSMDB","dbo","TblDeductionDet","PK__TblDeductionDet__20FA18AA","ID","1"
"RSMDB","dbo","TblDefComItem","PK__TblDefComItem__3DAB65F1","ID","1"
"RSMDB","dbo","TblDefComItemData","PK__TblDefComItemDat__34CCD284","ID","1"
"RSMDB","dbo","TblDefComItemDet","PK__TblDefComItemDet__3F93AE63","ID","1"
"RSMDB","dbo","TblDefin","PK__TblDefin__16FBAD24","ID","1"
"RSMDB","dbo","TblDefinDetails","PK__TblDefinDetails__18E3F596","ID","1"
"RSMDB","dbo","TblDeported","PK__TblDeported__6BC7365C","ID","1"
"RSMDB","dbo","tblDesign","PK__tblDesign__1C0C11B2","ID","1"
"RSMDB","dbo","TblDesignReport","PK__TblDesignReport__15686A6D","ID","1"
"RSMDB","dbo","TblDetailsAdoption","PK__TblDetailsAdopti__1B413F54","ID","1"
"RSMDB","dbo","TblDetailsAdoptionDet","PK__TblDetailsAdopti__1D2987C6","ID","1"
"RSMDB","dbo","tblDIAM","PK__tblDIAM__399C7499","ID","1"
"RSMDB","dbo","TblDiamonds","PK__TblDiamonds__78772604","ID","1"
"RSMDB","dbo","TblDistriExpensItem","PK__TblDistriExpensI__64C53312","Ind","1"
"RSMDB","dbo","TblDistriExpensItemDet1","PK__TblDistriExpensI__66AD7B84","ID","1"
"RSMDB","dbo","TblDistriExpensItemDet2","PK__TblDistriExpensI__6895C3F6","ID","1"
"RSMDB","dbo","TblDistriExpensItemDet3","PK__TblDistriExpensI__6A7E0C68","ID","1"
"RSMDB","dbo","TblDivInvesment","PK__TblDivInvesment__2FB24C55","ID","1"
"RSMDB","dbo","TblDivInvesmentDet","PK__TblDivInvesmentD__319A94C7","ID","1"
"RSMDB","dbo","TblDivInvesmentDetCheld","PK__TblDivInvesmentD__4789D5E6","ID","1"
"RSMDB","dbo","TblDivInvestInformation","PK__TblDivInvestInfo__45A18D74","ID","1"
"RSMDB","dbo","tblDivision","PK__tblDivision__33E39B43","ID","1"
"RSMDB","dbo","tblDoctorsType","PK__tblDoctorsType__024C3FAF","ID","1"
"RSMDB","dbo","TblDoCumentsTypes","PK__TblDoCumentsType__7EC36589","id","1"
"RSMDB","dbo","TblDriverAllocation","PK__TblDriverAllocat__09C1AD97","IDDA","1"
"RSMDB","dbo","TblDriverAllocation_Details","PK__TblDriverAllocat__0BA9F609","ID","1"
"RSMDB","dbo","TblDriverTrip","PK__TblDriverTrip__03D3CA17","ID","1"
"RSMDB","dbo","TblDurations","PK__TblDurations__676C9593","ID","1"
"RSMDB","dbo","TblDurations_Details","PK__TblDurations_Det__7C67B279","ID","1"
"RSMDB","dbo","TblDurations_details2","PK__TblDurations_det__3BE31910","ID","1"
"RSMDB","dbo","Tbldurations2","PK__Tbldurations2__39FAD09E","ID","1"
"RSMDB","dbo","TblDurations2Salary","PK__TblDurations2Sal__62C7DC07","ID","1"
"RSMDB","dbo","TblEditItemCost","PK__TblEditItemCost__294545E8","ID","1"
"RSMDB","dbo","TblEditItemCostDet","PK__TblEditItemCostD__2B2D8E5A","ID","1"
"RSMDB","dbo","tblEInvoice","PK__tblEInvo__3214EC271F12B367","ID","1"
"RSMDB","dbo","tblEInvoice2","PK__tblEInvo__3214EC27F1F122C1","ID","1"
"RSMDB","dbo","TblEmbarkation","PK__TblEmbarkation__766EE201","id","1"
"RSMDB","dbo","TblEmpAdvance","PK_TblEmpAdvance","AdvanceID","1"
"RSMDB","dbo","TblEmpADvancedComponents","PK__TblEmpADvancedCo__1F7B1935","EmpAllocationsid","1"
"RSMDB","dbo","TblEmpADvancedComponentsDetails","PK__TblEmpADvancedCo__216361A7","id","1"
"RSMDB","dbo","TblEmpAdvanceDetails","PK_TblEmpAdvanceDetails","TableID","1"
"RSMDB","dbo","TblEmpAdvancePayed","PK__TblEmpAdvancePay__35A02FD5","ID","1"
"RSMDB","dbo","TblEmpAdvancePayedDet","PK__TblEmpAdvancePay__37887847","ID","1"
"RSMDB","dbo","TblEmpAdvanceRequest","PK__TblEmpAdvanceReq__07CE782D","AdvanceID","1"
"RSMDB","dbo","TblEmpAdvanceRequestDetails","PK__TblEmpAdvanceReq__09B6C09F","id","1"
"RSMDB","dbo","TblEmpAdvanceRequestDetails2","PK__TblEmpAdvanceReq__20DA1D19","ID","1"
"RSMDB","dbo","TblEmpAllocations","PK__TblEmpAllocation__5CF85D6A","EmpAllocationsid","1"
"RSMDB","dbo","TblEmpAllocationsDetails","PK__TblEmpAllocation__5EE0A5DC","id","1"
"RSMDB","dbo","TblEmpAsest","PK__TblEmpAsest__7E1003C9","EmpAsID","1"
"RSMDB","dbo","TblEmpAsestDetails","PK__TblEmpAsestDetai__132B1C40","ID","1"
"RSMDB","dbo","TblEmpData","PK__TblEmpData__6F396B3B","ID","1"
"RSMDB","dbo","TblEmpDataFingerPrint","PK__TblEmpDataFinger__7121B3AD","ID","1"
"RSMDB","dbo","TblEmpDataInOut","PK__TblEmpDataInOut__7309FC1F","ID","1"
"RSMDB","dbo","TblEmpDepartments","PK_TblEmpDepartments","DeparmentID","1"
"RSMDB","dbo","TblEmpDepartmentsDet","PK__TblEmpDepartment__39C5C674","ID","1"
"RSMDB","dbo","TblEmpDetails","PK__TblEmpDetails__5C7A05D4","ID","1"
"RSMDB","dbo","TblEmpEvaluation","PK__TblEmpEvaluation__0F107299","ID","1"
"RSMDB","dbo","TblEmpGrades","PK__TblEmpGrades__0C932D4A","gradeid","1"
"RSMDB","dbo","TblEmpHolidaysDetails","PK__TblEmpHolidaysDe__15486EDC","ID","1"
"RSMDB","dbo","TblEmpIncreaseMofrd","PK__TblEmpIncreaseMo__33B7E763","ID","1"
"RSMDB","dbo","TblEmpIncreaseSalary","PK__TblEmpIncreaseSa__1938FB51","ID","1"
"RSMDB","dbo","TblEmpIncreaseSalaryDetalis","PK__TblEmpIncreaseSa__1B2143C3","ID","1"
"RSMDB","dbo","TblEmpItemsTrans","PK__TblEmpItemsTrans__61DF701D","ID","1"
"RSMDB","dbo","TblEmpItemsTrans2","PK__TblEmpItemsTrans__63C7B88F","ID","1"
"RSMDB","dbo","TblEmpJobOrder","PK__TblEmpJobOrder__57EA5AE1","AdvanceID","1"
"RSMDB","dbo","TblEmpJobsTypes","PK_TblEmpJobsTypes","JobTypeID","1"
"RSMDB","dbo","TblEmployee","PK_TblEmployee","Emp_ID","1"
"RSMDB","dbo","TblEmployeeWarrning","PK__TblEmployeeWarrn__01E094AD","id","1"
"RSMDB","dbo","TblEmploymentModel","PK__TblEmploymentMod__73D26C78","ID","1"
"RSMDB","dbo","TblEmploymentModelDet","PK__TblEmploymentMod__75BAB4EA","ID","1"
"RSMDB","dbo","TblEmploymentNeed","PK__TblEmploymentNee__77A2FD5C","ID","1"
"RSMDB","dbo","TblEmploymentNeedDet","PK__TblEmploymentNee__798B45CE","ID","1"
"RSMDB","dbo","TblEmpMofrd","PK__TblEmpMofrd__6ED8AD31","ID","1"
"RSMDB","dbo","TblEmpOper","PK__TblEmpOper__78CC2BBF","ID","1"
"RSMDB","dbo","TblEmpPassOver","PK__TblEmpPassOver__5CA5B9B4","AdvanceID","1"
"RSMDB","dbo","TblEmpPassOver2","PK__TblEmpPassOver2__2E891DF2","AdvanceID","1"
"RSMDB","dbo","TblEmpReign","PK__TblEmpReign__7E2FFF5A","ID","1"
"RSMDB","dbo","TblEmpSpecifications","PK_TblEmpSpecifications","SpecificationID","1"
"RSMDB","dbo","TblEndDebtAgingInv","PK__TblEndDebtAgingI__658F3A19","ID","1"
"RSMDB","dbo","TblEndDebtAgingInvDet","PK__TblEndDebtAgingI__6777828B","ID","1"
"RSMDB","dbo","TblEndDebtAgingInvDet2","PK__TblEndDebtAgingI__018D25A0","ID","1"
"RSMDB","dbo","TblEndorseTrans","PK__TblEndorseTrans__7550A096","ID","1"
"RSMDB","dbo","TblEndorseTransDet","PK__TblEndorseTransD__0D282A27","ID","1"
"RSMDB","dbo","TblEndorseTransMashar","PK__TblEndorseTransM__14C94BEF","ID","1"
"RSMDB","dbo","TblEquepment","PK__TblEquepment__76E3E34D","ID","1"
"RSMDB","dbo","TblEquiCapacity","PK__TblEquiCapacity__23576268","ID","1"
"RSMDB","dbo","TblEquipments","PK__TblEquipments__6F7569AA","id","1"
"RSMDB","dbo","TblEquipments1","PK__TblEquipments1__71CA2875","id","1"
"RSMDB","dbo","TblEquipmentsDes","PK__TblEquipmentsDes__7FE408F9","ID","1"
"RSMDB","dbo","TblEstametChiled","PK__TblEstametChiled__368010CC","ID","1"
"RSMDB","dbo","TblEstiation","PK__TblEstiation__2C028259","transID","1"
"RSMDB","dbo","TblEstiationBudgetDetails","PK__TblEstiationBudg__33A3A421","id","1"
"RSMDB","dbo","TblEstiationDetails","PK__TblEstiationDeta__2DEACACB","id","1"
"RSMDB","dbo","TblEstiationYaersDetails","PK__TblEstiationYaer__30C73776","id","1"
"RSMDB","dbo","TblEvacation","PK__TblEvacation__71800FB2","ID","1"
"RSMDB","dbo","TblEvaluaEntit","PK__TblEvaluaEntit__2E5413C8","ID","1"
"RSMDB","dbo","TblEvaluaEntitDet","PK__TblEvaluaEntitDe__303C5C3A","ID","1"
"RSMDB","dbo","TblEvaluation","PK__TblEvaluation__0200903E","ID","1"
"RSMDB","dbo","TblEvaluation_Details","PK__TblEvaluation_De__10F8BB0B","ID","1"
"RSMDB","dbo","TblEvaluation_Employee","PK__TblEvaluation_Em__12E1037D","ID","1"
"RSMDB","dbo","TblEvaluationStandered","PK__TblEvaluationSta__09579943","ID","1"
"RSMDB","dbo","TblEvaluationStandered_Details","PK__TblEvaluationSta__0B3FE1B5","ID","1"
"RSMDB","dbo","TblExchange","PK__TblExchange__479EE47F","Id","1"
"RSMDB","dbo","TblExchangeDet","PK__TblExchangeDet__31CF9EF1","ID","1"
"RSMDB","dbo","TblExchangeReques_Detailst","PK__TblExchangeReque__0F7A86ED","ID","1"
"RSMDB","dbo","TblExchangeReques_Detailst2","PK__TblExchangeReque__2FE7567F","ID","1"
"RSMDB","dbo","TblExchangeRequest","PK__TblExchangeReque__0D923E7B","ID","1"
"RSMDB","dbo","TblExchangeRequest2","PK__TblExchangeReque__2DFF0E0D","ID","1"
"RSMDB","dbo","TblExitvisasReturn","PK__TblExitvisasRetu__22E2611C","ID","1"
"RSMDB","dbo","TblExitvisasReturnDet","PK__TblExitvisasRetu__24CAA98E","ID","1"
"RSMDB","dbo","TblExp301UnitNo","PK__TblExp301UnitNo__2E5F00C0","ID","1"
"RSMDB","dbo","TblExpensesDet","PK__TblExpensesDet__186FBFA1","ID","1"
"RSMDB","dbo","TblExpensesDet301","PK__TblExpensesDet30__2C76B84E","ID","1"
"RSMDB","dbo","TblExpensesDetVouch","PK__TblExpen__3214EC27A11465E2","ID","1"
"RSMDB","dbo","TblExpensesInvesment","PK__TblExpensesInves__29F972FF","ID","1"
"RSMDB","dbo","TblExpensesInvesmentDet","PK__TblExpensesInves__2BE1BB71","ID","1"
"RSMDB","dbo","TblExpensiveOper","PK__TblExpensiveOper__7AB47431","ID","1"
"RSMDB","dbo","TblExpUnitNo","PK__TblExpUnitNo__0EE65567","ID","1"
"RSMDB","dbo","TblExpUnitNoVouch","PK__TblExpUn__3214EC2703348BB9","ID","1"
"RSMDB","dbo","TblExpUnitNoVouch1","PK__TblExpUn__3214EC27FE9441D9","ID","1"
"RSMDB","dbo","TblExtinAccounts","PK__TblExtinAccounts__3F7E9FCA","ID","1"
"RSMDB","dbo","TblExtinAccountsDer","PK__TblExtinAccounts__4166E83C","ID","1"
"RSMDB","dbo","TblExtraExpeneses","PK__TblExtraExpenese__66F79447","Id","1"
"RSMDB","dbo","TblFarmAnimalDeath","PK__TblFarmAnimalDea__629E8A2C","ID","1"
"RSMDB","dbo","TblFarmAnimalRegister","PK__TblFarmAnimalReg__5AFD6864","ID","1"
"RSMDB","dbo","TblFarmAnimalRegister2","PK__TblFarmAnimalReg__5CE5B0D6","ID","1"
"RSMDB","dbo","TblFarmColors","PK__TblFarmColors__666F1B10","ID","1"
"RSMDB","dbo","TblFarmDoctors","PK__TblFarmDoctors__6486D29E","ID","1"
"RSMDB","dbo","TblFarmRequestTreatment","PK__TblFarmRequestTr__5ECDF948","ID","1"
"RSMDB","dbo","TblFarmRequestTreatment2","PK__TblFarmRequestTr__60B641BA","ID","1"
"RSMDB","dbo","TblFinalSettl","PK__TblFinalSettl__5A91BD62","ID","1"
"RSMDB","dbo","TblFinaStatem","PK__TblFinaStatem__3AD9E63E","ID","1"
"RSMDB","dbo","TblFinaStatemDet","PK__TblFinaStatemDet__3CC22EB0","ID","1"
"RSMDB","dbo","TblFinished","PK__TblFinished__2886F730","id","1"
"RSMDB","dbo","TblFiterWaiver","PK__TblFiterWaiver__51E768C8","ID","1"
"RSMDB","dbo","TblFiterWaiverDe","PK__TblFiterWaiverDe__53CFB13A","ID","1"
"RSMDB","dbo","TblFiterWaiverDet2","PK__TblFiterWaiverDe__47CA985F","ID","1"
"RSMDB","dbo","TblFixedAssestTmpValue","PK__TblFixedAssestTm__51C903E5","ID","1"
"RSMDB","dbo","TblFlightDetails","PK__TblFlightDetails__64261494","ID","1"
"RSMDB","dbo","TblFlightDetails2","PK__TblFlightDetails__076F50D1","ID","1"
"RSMDB","dbo","TblFollowUpAdminMeasure","PK__TblFollowUpAdmin__28904D7A","ID","1"
"RSMDB","dbo","TblFollowUpAdminMeasureDetails","PK__TblFollowUpAdmin__2A7895EC","ID2","1"
"RSMDB","dbo","tblFromWeb","PK__tblFromW__3214EC278F8850FE","ID","1"
"RSMDB","dbo","TblGemstones","PK__TblGemstones__7C47B6E8","ID","1"
"RSMDB","dbo","tblGeneralCashing","PK__tblGeneralCashin__4F400647","id","1"
"RSMDB","dbo","tblGeneralCashing1","PK__tblGeneralCashin__48E80E73","id","1"
"RSMDB","dbo","tblGeneralCashing1Details","PK__tblGeneralCashin__4AD056E5","id","1"
"RSMDB","dbo","tblGeneralCashingDetails","PK__tblGeneralCashin__51284EB9","id","1"
"RSMDB","dbo","tblGeneralCashingDetailsCus","PK__tblGener__3214EC270F378A1F","ID","1"
"RSMDB","dbo","TBLGeneralFRJoin","PK__TBLGeneralFRJoin__1903F127","ID","1"
"RSMDB","dbo","TBLGeneralFundReceipt","PK__TBLGeneralFundRe__171BA8B5","IDGFR","1"
"RSMDB","dbo","TblGestonesFrm","PK__TblGestonesFrm__0F5A8B5C","ID","1"
"RSMDB","dbo","TblGoldDetail","PK__TblGoldDetail__49872CF1","Id","1"
"RSMDB","dbo","TblGridguranteeSales","PK__TblGridguranteeS__207008C5","ID","1"
"RSMDB","dbo","tblGroupEye","PK__tblGroupEye__4325DED3","ID","1"
"RSMDB","dbo","TblGroupItemProductLine","PK__TblGroupItemProd__0A226BA1","ID","1"
"RSMDB","dbo","TblGroupItemProductLineUsersset","PK__TblGroupItemProd__350CC9A6","ID","1"
"RSMDB","dbo","TblGroupQCItems","PK__TblGroupQCItems__741D5092","ID","1"
"RSMDB","dbo","TblGroupUsers","PK__TblGroupUsers__15F27A52","ID","1"
"RSMDB","dbo","TblGroupUsersDet","PK__TblGroupUsersDet__17DAC2C4","ID","1"
"RSMDB","dbo","TblGType","PK__TblGType__4B6F7563","Id","1"
"RSMDB","dbo","TblHandWages","PK__TblHandWages__481F9E1A","ID","1"
"RSMDB","dbo","TblHandWages2","PK__TblHandWages2__4A07E68C","ID","1"
"RSMDB","dbo","TblHarborsData","PK__TblHarborsData__704CBFAE","id","1"
"RSMDB","dbo","TblHealthy","PK__TblHealthy__001847CC","ID","1"
"RSMDB","dbo","tblHolidayData","PK__tblHolidayData__78572A73","id","1"
"RSMDB","dbo","TblHolidays","PK__TblHolidays__0038435D","ID","1"
"RSMDB","dbo","Tblholidays2","PK__Tblholidays2__3FB3A9F4","ID","1"
"RSMDB","dbo","TblHotels","PK__TblHotels__58B461E8","ID","1"
"RSMDB","dbo","TblImportShifts","PK__TblImportShifts__362A3FBA","ID","1"
"RSMDB","dbo","TblImportShiftsDet","PK__TblImportShiftsD__3812882C","ID","1"
"RSMDB","dbo","TblImportShiftsDet2","PK__TblImportShiftsD__7BC893FB","ID","1"
"RSMDB","dbo","tblIndexs","PK__tblIndexs__37B42C27","ID","1"
"RSMDB","dbo","TblInforVacatiom","PK__TblInforVacatiom__1EBCCA7D","ID","1"
"RSMDB","dbo","TblInjury","PK__TblInjury__0B69FEE7","ID","1"
"RSMDB","dbo","TblInstallmentsReq","PK__TblInstallmentsR__22585137","ID","1"
"RSMDB","dbo","TblInstalVacation","PK__TblInstalVacatio__1AEC3999","ID","1"
"RSMDB","dbo","TblInstalVacationDet","PK__TblInstalVacatio__1CD4820B","ID","1"
"RSMDB","dbo","TblInstructors","PK__TblInstructors__587F57BE","ID","1"
"RSMDB","dbo","TBLInsurances","PK__TBLInsurances__7001DB94","IDINS","1"
"RSMDB","dbo","TBLInsurancesJoin","PK__TBLInsurancesJoi__71EA2406","ID","1"
"RSMDB","dbo","TblInvesOpenSales","PK__TblInvesOpenSale__4F2AF7AE","ID","1"
"RSMDB","dbo","TblInvestliquidation","PK__TblInvestliquida__7738E908","ID","1"
"RSMDB","dbo","Tblinvestment","PK__Tblinvestment__72A93E15","ID","1"
"RSMDB","dbo","TblInvestmentsGroup","PK__TblInvestmentsGr__6CF064BF","ID","1"
"RSMDB","dbo","TblInvestorsGroup","PK__TblInvestorsGrou__6B081C4D","ID","1"
"RSMDB","dbo","TblInvestorType","PK__TblInvestorType__67378B69","ID","1"
"RSMDB","dbo","TblInvestProfitDistri","PK__TblInvestProfitD__3B23FF01","ID","1"
"RSMDB","dbo","TblInvestProfitDistriDet","PK__TblInvestProfitD__3D0C4773","ID","1"
"RSMDB","dbo","TblInvoiceError","PK__TblInvoiceError__4FE0BB73","ID","1"
"RSMDB","dbo","TblIPO","PK__TblIPO__74918687","ID","1"
"RSMDB","dbo","TblIPOSharer","PK__TblIPOSharer__7679CEF9","ID","1"
"RSMDB","dbo","TblIqarDiscountTrans","PK__TblIqarDiscountT__74F24491","ID","1"
"RSMDB","dbo","TblIqarDiscountTrans2","PK__TblIqarDiscountT__76DA8D03","ID","1"
"RSMDB","dbo","TblIqrMerg","PK__TblIqrMerg__57A0421E","ID","1"
"RSMDB","dbo","TblIssuBillStudent","PK__TblIssuBillStude__008D4918","ID","1"
"RSMDB","dbo","TblIssuBillStudentDet","PK__TblIssuBillStude__0275918A","ID","1"
"RSMDB","dbo","TblItemCatalog","PK__TblItemCatalog__7F79294E","ID","1"
"RSMDB","dbo","TblItemDiamonds","PK__TblItemDiamonds__03E8D8B0","ID","1"
"RSMDB","dbo","TblItemGorupShowDitailses","PK__TblItemGorupShow__4CEDA981","ID","1"
"RSMDB","dbo","TblItemLoc","PK__TblItemLoc__6041406E","ID","1"
"RSMDB","dbo","TblItemProductLine","PK__TblItemProductLi__786DCFBA","ID","1"
"RSMDB","dbo","TblItems","PK_TblItems","ItemID","1"
"RSMDB","dbo","TblItemsAttach","PK_TblItemsAttach","TableID","1"
"RSMDB","dbo","tblItemsCash","PK__tblItems__3214EC2751D1DFFB","ID","1"
"RSMDB","dbo","TblItemsclassesDetails","PK__TblItemsclassesD__6D1A81F1","id","1"
"RSMDB","dbo","TblItemsDetails11","PK__TblItemsDetails1__2223470D","ID","1"
"RSMDB","dbo","TblItemShInfo","PK__TblItemShInfo__62DCEAA0","ID","1"
"RSMDB","dbo","TblItemShow","PK__TblItemShow__05D12122","ID","1"
"RSMDB","dbo","TblItemShowBranch","PK__TblItemShowBranc__09A1B206","ID","1"
"RSMDB","dbo","TblItemShowDitails","PK__TblItemShowDitai__07B96994","ID","1"
"RSMDB","dbo","TblItemShowDitailses","PK__TblItemShowDitai__4B05610F","ID","1"
"RSMDB","dbo","TblItemShows","PK__TblItemShows__4ED5F1F3","ID","1"
"RSMDB","dbo","tblItemsMatrix","PK__tblItems__3214EC27564C9DF8","ID","1"
"RSMDB","dbo","TblItemsParts","PK_TblItemsParts","TableID","1"
"RSMDB","dbo","TblItemsPrices","PK__TblItemsPrices__05AF8EE3","Id","1"
"RSMDB","dbo","TblItServiceTicket","PK__TblItServiceTick__05E62FBB","ticketid","1"
"RSMDB","dbo","TblJobOrders","PK__TblJobOrders__529D2C8D","ID","1"
"RSMDB","dbo","TblJobOrders2","PK__TblJobOrders2__548574FF","ID","1"
"RSMDB","dbo","TblJobOrdersTasks","PK__TblJobOrdersTask__566DBD71","ID","1"
"RSMDB","dbo","TblJobOrdersTasks2","PK__TblJobOrdersTask__585605E3","ID","1"
"RSMDB","dbo","tblKhsmEdafa","PK_tblKhsmEdafa","KhsmEdafa_ID","1"
"RSMDB","dbo","TblLastVacation","PK__TblLastVacation__20A512EF","ID","1"
"RSMDB","dbo","TblLastVacationDet","PK__TblLastVacationD__228D5B61","ID","1"
"RSMDB","dbo","TblLC","PK__TblLC__771756C9","TblLCID","1"
"RSMDB","dbo","TBLLCHistory","PK__TBLLCHis__3214EC27E97FD9E1","ID","1"
"RSMDB","dbo","TBLLCMargin","PK__TBLLCMar__3214EC27613129D2","ID","1"
"RSMDB","dbo","TBLLCMargin2","PK__TBLLCMar__3214EC27B5D4AEB5","ID","1"
"RSMDB","dbo","tblLCOpenB","PK__tblLCOpe__3214EC27FD67893A","ID","1"
"RSMDB","dbo","TblLensesTypes","PK__TblLensesTypes__68576382","ID","1"
"RSMDB","dbo","TbLLevels","PK__TbLLevels__6F02CA63","LevelID","1"
"RSMDB","dbo","TbllevelWorker","PK__TbllevelWorker__70EB12D5","id","1"
"RSMDB","dbo","tblLightAdaptation","PK__tblLightAdaptati__3B84BD0B","ID","1"
"RSMDB","dbo","TblLink_Item_To_Store_Details1","PK__TblLink_Item_To___7B889CD9","ID","1"
"RSMDB","dbo","TblLink_Item_To_Store_Details2","PK__TblLink_Item_To___7D70E54B","ID2","1"
"RSMDB","dbo","TblLink_Item_To_Store_Details3","PK__TblLink_Item_To___7F592DBD","ID","1"
"RSMDB","dbo","TblLink_Item_To_StoreH","PK__TblLink_Item_To___79A05467","Ind","1"
"RSMDB","dbo","TblLocationFarm","PK__TblLocationFarm__572CD780","ID","1"
"RSMDB","dbo","TblLocations","PK__TblLocations__6DAF7ECE","ID","1"
"RSMDB","dbo","TblLockedOrderMaintenance","PK__TblLockedOrderMa__454C87B9","ID","1"
"RSMDB","dbo","TbllProductionPlan","PK__TbllProductionPl__05120713","TbllProductionPlanD","1"
"RSMDB","dbo","TbllProductionPlanDetails","PK__TbllProductionPl__06FA4F85","Id","1"
"RSMDB","dbo","TbllProductionPlanDetailsGroups","PK__TbllProductionPl__0ACAE069","Id","1"
"RSMDB","dbo","TblMaintenanceCompanies","PK_TblMaintenanceCompanies","CompanyID","1"
"RSMDB","dbo","TblMaintenanceType","PK__TblMaintenanceTy__78222049","id","1"
"RSMDB","dbo","TblMaintenanceWork","PK__TblMaintenanceWo__650F4BD5","Id","1"
