"DatabaseName","SchemaName","TableName","Rows"
"RSMDB","dbo","tblGeneralCashingDetailsCus","0"
"RSMDB","dbo","TBLGeneralFRJoin","0"
"RSMDB","dbo","TBLGeneralFundReceipt","0"
"RSMDB","dbo","TblGestonesFrm","0"
"RSMDB","dbo","TblGoldDetail","0"
"RSMDB","dbo","TblGridguranteeSales","0"
"RSMDB","dbo","tblGroupEye","0"
"RSMDB","dbo","TblGroupItemProductLine","0"
"RSMDB","dbo","TblGroupItemProductLineUsersset","7740"
"RSMDB","dbo","TblGroupQCItems","0"
"RSMDB","dbo","TblGroupUsers","0"
"RSMDB","dbo","TblGroupUsersDet","0"
"RSMDB","dbo","TblGType","5"
"RSMDB","dbo","TblHandWages","0"
"RSMDB","dbo","TblHandWages2","0"
"RSMDB","dbo","TblHarborsData","0"
"RSMDB","dbo","TblHealthy","0"
"RSMDB","dbo","tblHolidayData","0"
"RSMDB","dbo","TblHolidays","0"
"RSMDB","dbo","Tblholidays2","0"
"RSMDB","dbo","TblHotels","0"
"RSMDB","dbo","TblImportShifts","0"
"RSMDB","dbo","TblImportShiftsDet","0"
"RSMDB","dbo","TblImportShiftsDet2","0"
"RSMDB","dbo","tblIndexs","0"
"RSMDB","dbo","TblInforVacatiom","7"
"RSMDB","dbo","TblInjury","0"
"RSMDB","dbo","TblInstallmentsReq","0"
"RSMDB","dbo","TblInstalVacation","0"
"RSMDB","dbo","TblInstalVacationDet","0"
"RSMDB","dbo","TblInstructors","0"
"RSMDB","dbo","TBLInsurances","0"
"RSMDB","dbo","TBLInsurancesJoin","0"
"RSMDB","dbo","TblInvesOpenSales","0"
"RSMDB","dbo","TblInvestliquidation","0"
"RSMDB","dbo","Tblinvestment","0"
"RSMDB","dbo","TblInvestmentsGroup","0"
"RSMDB","dbo","TblInvestorsGroup","0"
"RSMDB","dbo","TblInvestorType","0"
"RSMDB","dbo","TblInvestProfitDistri","0"
"RSMDB","dbo","TblInvestProfitDistriDet","0"
"RSMDB","dbo","TblInvoiceError","0"
"RSMDB","dbo","TblIPO","0"
"RSMDB","dbo","TblIPOSharer","0"
"RSMDB","dbo","TblIqarDiscountTrans","0"
"RSMDB","dbo","TblIqarDiscountTrans2","0"
"RSMDB","dbo","TblIqrMerg","98"
"RSMDB","dbo","TblIssuBillStudent","0"
"RSMDB","dbo","TblIssuBillStudentDet","0"
"RSMDB","dbo","TblItemCatalog","0"
"RSMDB","dbo","TblItemDiamonds","0"
"RSMDB","dbo","TblItemGorupShowDitailses","0"
"RSMDB","dbo","TblItemLoc","0"
"RSMDB","dbo","TblItemProductLine","0"
"RSMDB","dbo","TblItems","60"
"RSMDB","dbo","TblItemsAttach","0"
"RSMDB","dbo","tblItemsCash","0"
"RSMDB","dbo","TblItemsclasses","3"
"RSMDB","dbo","TblItemsclassesDetails","0"
"RSMDB","dbo","TblItemsColors","24"
"RSMDB","dbo","TblItemsDetails11","0"
"RSMDB","dbo","TblItemShInfo","0"
"RSMDB","dbo","TblItemShow","0"
"RSMDB","dbo","TblItemShowBranch","0"
"RSMDB","dbo","TblItemShowDitails","0"
"RSMDB","dbo","TblItemShowDitailses","0"
"RSMDB","dbo","TblItemShows","0"
"RSMDB","dbo","tblItemsMatrix","0"
"RSMDB","dbo","TblItemsParts","0"
"RSMDB","dbo","TblItemsPrices","0"
"RSMDB","dbo","TblItemsSizes","16"
"RSMDB","dbo","TblItemsUnits","61"
"RSMDB","dbo","TblItServiceTicket","0"
"RSMDB","dbo","TblJobOrders","0"
"RSMDB","dbo","TblJobOrders2","0"
"RSMDB","dbo","TblJobOrdersTasks","0"
"RSMDB","dbo","TblJobOrdersTasks2","0"
"RSMDB","dbo","tblJunkAbsent","0"
"RSMDB","dbo","tblKhsmEdafa","0"
"RSMDB","dbo","TblLastVacation","0"
"RSMDB","dbo","TblLastVacationDet","0"
"RSMDB","dbo","TblLC","0"
"RSMDB","dbo","TBLLCHistory","0"
"RSMDB","dbo","TBLLCMargin","0"
"RSMDB","dbo","TBLLCMargin2","0"
"RSMDB","dbo","tblLCOpenB","0"
"RSMDB","dbo","TblLensesTypes","0"
"RSMDB","dbo","TbLLevels","2"
"RSMDB","dbo","TbllevelWorker","3"
"RSMDB","dbo","tblLightAdaptation","0"
"RSMDB","dbo","TblLink_Item_To_Store_Details1","0"
"RSMDB","dbo","TblLink_Item_To_Store_Details2","0"
"RSMDB","dbo","TblLink_Item_To_Store_Details3","0"
"RSMDB","dbo","TblLink_Item_To_StoreH","0"
"RSMDB","dbo","TblLocationFarm","0"
"RSMDB","dbo","TblLocations","0"
"RSMDB","dbo","TblLockedOrderMaintenance","0"
"RSMDB","dbo","TbllProductionPlan","0"
"RSMDB","dbo","TbllProductionPlanDetails","0"
"RSMDB","dbo","TbllProductionPlanDetailsGroups","0"
"RSMDB","dbo","TblMaintenanceCompanies","0"
"RSMDB","dbo","TblMaintenanceType","0"
"RSMDB","dbo","TblMaintenanceWork","0"
"RSMDB","dbo","TblMaintenece","0"
"RSMDB","dbo","TblMainteneceDetails","0"
"RSMDB","dbo","TblMainteneceNew","0"
"RSMDB","dbo","TblManagerialArea","0"
"RSMDB","dbo","TblManAlram","0"
"RSMDB","dbo","TblManDetailsReplacedItems","0"
"RSMDB","dbo","TblManOperations","7"
"RSMDB","dbo","TblManSupDecs","16"
"RSMDB","dbo","tblMaterial","0"
"RSMDB","dbo","TblMatrials","0"
"RSMDB","dbo","TblMessageDef","0"
"RSMDB","dbo","TblMessageDefDES","0"
"RSMDB","dbo","TblMinistryContract","0"
"RSMDB","dbo","TblMinistryContract_Installment","0"
"RSMDB","dbo","TblMinistryContract_Years","0"
"RSMDB","dbo","TblModelInves","0"
"RSMDB","dbo","TblModelss","0"
"RSMDB","dbo","TblMoveEmp1","2"
"RSMDB","dbo","TblMovingEmp","0"
"RSMDB","dbo","TblMultuPayment","0"
"RSMDB","dbo","TblMunicipality","0"
"RSMDB","dbo","TblMunicipalityDet","0"
"RSMDB","dbo","TblMyMenue","83"
"RSMDB","dbo","TblNotesBillBuyPayment","6"
"RSMDB","dbo","TblNotesBillBuyPayment2","0"
"RSMDB","dbo","TblNotesBillProjectPayment","74"
"RSMDB","dbo","TblNotesBillVindorPayment","0"
"RSMDB","dbo","TblNotesOwnerPayment","0"
"RSMDB","dbo","TblNotesOwnerPayment202","0"
"RSMDB","dbo","TblNotesSales","8835"
"RSMDB","dbo","TblNotesTypes","158"
"RSMDB","dbo","TblOffice","0"
"RSMDB","dbo","TblOffline","0"
"RSMDB","dbo","TblOffline2","0"
"RSMDB","dbo","tblOilsTypes","0"
"RSMDB","dbo","TblOLDContract","0"
"RSMDB","dbo","TblOpDevelopment","0"
"RSMDB","dbo","TblOpenClosPeriod","21"
"RSMDB","dbo","TblOpenClosPeriodDet1","152"
"RSMDB","dbo","TblOpenClosPeriodDet2","6"
"RSMDB","dbo","TblOptions","1"
"RSMDB","dbo","tblOptionsCash","0"
"RSMDB","dbo","TblOrderedEmptying","0"
"RSMDB","dbo","TblOrderMaint","0"
"RSMDB","dbo","TblOrderMaintenance","3"
"RSMDB","dbo","TblOrderMaintenanceDet","4"
"RSMDB","dbo","tblordermaintenancetypes","0"
"RSMDB","dbo","TblOrderUpload","0"
"RSMDB","dbo","TblOrederOpen","0"
"RSMDB","dbo","tblOrigin","0"
"RSMDB","dbo","TblOtheExpensAqar","0"
"RSMDB","dbo","TblOtheExpensAqarDet","0"
"RSMDB","dbo","TblOtherComp","0"
"RSMDB","dbo","TblOutType","0"
"RSMDB","dbo","TblOwnerPayment","0"
"RSMDB","dbo","TblOwnerPayment202","0"
"RSMDB","dbo","TblOwnersFarm","0"
"RSMDB","dbo","tblPacking","0"
"RSMDB","dbo","TblPands","39"
"RSMDB","dbo","TblPassports","0"
"RSMDB","dbo","tblPaymentClass","0"
"RSMDB","dbo","TblPaymentType","4"
"RSMDB","dbo","TblPaymentUser","0"
"RSMDB","dbo","TblPaymetData","0"
"RSMDB","dbo","TblPayPrePayed","0"
"RSMDB","dbo","TblPaytAmortization","225"
"RSMDB","dbo","TblPaytAmortizationDet","3058"
"RSMDB","dbo","TblPhoneBook","0"
"RSMDB","dbo","TblPilgrimsService","0"
"RSMDB","dbo","TblPilgrimsServiceDet","0"
"RSMDB","dbo","TblPlainMessage","3"
"RSMDB","dbo","TblPlanBranches","0"
"RSMDB","dbo","Tblposdata","0"
"RSMDB","dbo","tblPresentTime","0"
"RSMDB","dbo","TblPrintBarCode","0"
"RSMDB","dbo","TblPripaidExpChiled","3369"
"RSMDB","dbo","TblPripaidExpenses","340"
"RSMDB","dbo","TblPripaidExpensesDet","377"
"RSMDB","dbo","TblProceeDevelper","0"
"RSMDB","dbo","TblProceeDevelperDet","0"
"RSMDB","dbo","TblProcessDEF","1"
"RSMDB","dbo","TblProcessDEFDetails","0"
"RSMDB","dbo","TblProcessReport","0"
"RSMDB","dbo","TblProcessReportDet","0"
"RSMDB","dbo","TblProcessReportDet2","0"
"RSMDB","dbo","TblProcessUnites","6"
"RSMDB","dbo","tblProductionAlloc","0"
"RSMDB","dbo","tblProductionAllocDetails","0"
"RSMDB","dbo","TblProductionAllocDetails1","0"
"RSMDB","dbo","TBLProductionElements","0"
"RSMDB","dbo","TblProductionType","0"
"RSMDB","dbo","TblProductLine","0"
"RSMDB","dbo","TblProductLineDistribution","0"
"RSMDB","dbo","TblProductLineDistributionDet","0"
"RSMDB","dbo","TblProductLineEquipments","0"
"RSMDB","dbo","TblProductLineWorker","0"
"RSMDB","dbo","TblProductMixItems","0"
"RSMDB","dbo","TblProductOrderFactoryExpenses","0"
"RSMDB","dbo","TblProductOrderLines","0"
"RSMDB","dbo","TblProductOrderWorker","0"
"RSMDB","dbo","TblProgrammTypes","0"
"RSMDB","dbo","TblProjecInvestment","0"
"RSMDB","dbo","TblProjecInvestmentDet","0"
"RSMDB","dbo","TBLProjectBillHistory","0"
"RSMDB","dbo","TblProjectMonthBill","0"
"RSMDB","dbo","TblProjectMonthBillDet","0"
"RSMDB","dbo","TblProjectUser","0"
"RSMDB","dbo","TblProjePayPrePayed","0"
"RSMDB","dbo","TblProofExpenses","178"
"RSMDB","dbo","TblProofExpensesDet","374"
"RSMDB","dbo","tblPumpType","0"
"RSMDB","dbo","TblQCItems","0"
"RSMDB","dbo","TblQestFexed","0"
"RSMDB","dbo","TblQuality","0"
"RSMDB","dbo","TblQualityDet","0"
"RSMDB","dbo","TblQuesEmp","0"
"RSMDB","dbo","TblQuPices","0"
"RSMDB","dbo","TblQutations","0"
"RSMDB","dbo","TblQutationsDetls1","0"
"RSMDB","dbo","TblQutationsTech","0"
"RSMDB","dbo","TblRating","0"
"RSMDB","dbo","TblReCalVATPO","0"
"RSMDB","dbo","TblReCalVATPODet","0"
"RSMDB","dbo","TblReceiveTreat","0"
"RSMDB","dbo","TblReceiveTreatDetails1","0"
"RSMDB","dbo","TblReceiveTreatDetails2","0"
"RSMDB","dbo","TblReCost","0"
"RSMDB","dbo","TblReCostCalc","0"
"RSMDB","dbo","TblReCostCalcDet","0"
"RSMDB","dbo","TblReCostCalcDet2","0"
"RSMDB","dbo","TblReCostDet","0"
"RSMDB","dbo","TblRegDateDelgate","0"
"RSMDB","dbo","TblRegDateDelgateDails","0"
"RSMDB","dbo","TblRegDateDelgateDailsGrantee","0"
"RSMDB","dbo","TblRegDevelopment","0"
"RSMDB","dbo","TBLRegisterHoliday","78"
"RSMDB","dbo","TBLRegisterHolidayDet","0"
"RSMDB","dbo","TblRegsterSickleave","0"
"RSMDB","dbo","TblRegsterSickleave2","0"
"RSMDB","dbo","TblRegsterSickleaveDet","0"
"RSMDB","dbo","TblRegTimeDelgate","0"
"RSMDB","dbo","TBLRegularMaint","0"
"RSMDB","dbo","TblRelations","0"
"RSMDB","dbo","TblRentStatus","6"
"RSMDB","dbo","TblRentType","2"
"RSMDB","dbo","TblRequerMainten","0"
"RSMDB","dbo","TblRequerMaintenDet","0"
"RSMDB","dbo","TblRequest_MinistryContract","0"
"RSMDB","dbo","TblRequest_MinistryContract_Detailst","0"
"RSMDB","dbo","TblRequestOpenAccount","0"
"RSMDB","dbo","tblReservationType","0"
"RSMDB","dbo","tblRestsSiftTrans","0"
"RSMDB","dbo","tblRestsSiftTrans2","0"
"RSMDB","dbo","tblRestsTypes","0"
"RSMDB","dbo","TblReturnExpensInves","0"
"RSMDB","dbo","TblRevenuesTypes","6"
"RSMDB","dbo","TblRooms","0"
"RSMDB","dbo","TblRowsEstimated","0"
"RSMDB","dbo","TblRowsEstimated2","0"
"RSMDB","dbo","TblSalaryNotesPayment","5731"
"RSMDB","dbo","TblSaleBilllInvestment","0"
"RSMDB","dbo","TblSaleBilllInvestmentDet","0"
"RSMDB","dbo","TblSalePriceNames","6"
"RSMDB","dbo","TblSalesAndCollectionPlan","3"
"RSMDB","dbo","TblSalesAndCollectionPlanDetails","2"
"RSMDB","dbo","TblSalesGExpepenses","0"
"RSMDB","dbo","TblSalesMixItems","0"
"RSMDB","dbo","TblSalesPayment","0"
"RSMDB","dbo","TblSalesPayPrePayed","0"
"RSMDB","dbo","TblSalesPoints","0"
"RSMDB","dbo","TblSalesPrices","60"
"RSMDB","dbo","TblSalesPricesPlan","0"
"RSMDB","dbo","TblSalesPricesPlanDetails","0"
"RSMDB","dbo","TblSalesPricesPlanDetails2","0"
"RSMDB","dbo","TblSalesPricesPlanDetails3","0"
"RSMDB","dbo","TblSalesRepComm","2"
"RSMDB","dbo","TblSalesRepCommDetails","1"
"RSMDB","dbo","TblSalesRepCommDetails1","4"
"RSMDB","dbo","TblSalesRepCommTarget","0"
"RSMDB","dbo","TblSalesRepCommTargetDetails","0"
"RSMDB","dbo","TBLSalesRepData","1"
"RSMDB","dbo","TBLSalesRepData2","0"
"RSMDB","dbo","TBLSalesRepData3","0"
"RSMDB","dbo","TBLSalesRepGroups","1"
"RSMDB","dbo","TBLSalesRepGroups2","0"
"RSMDB","dbo","TBLSalesRepGroups3","0"
"RSMDB","dbo","TblSalesTarget","2"
"RSMDB","dbo","tblSchemes","0"
"RSMDB","dbo","TblSchooleFile","0"
"RSMDB","dbo","tblScreenCriteria","0"
"RSMDB","dbo","tblScreenCriteriaValues","0"
"RSMDB","dbo","TblSearchUnitEmpty","12"
"RSMDB","dbo","TblSeasons","0"
"RSMDB","dbo","TblSection","0"
"RSMDB","dbo","TblSemiGemstones","0"
"RSMDB","dbo","tblService","0"
"RSMDB","dbo","TblServices","0"
"RSMDB","dbo","TblSessions","0"
"RSMDB","dbo","TblSettsReqLimK","39"
"RSMDB","dbo","TblSettsReqLimKDet","1145"
"RSMDB","dbo","TblSettsRequestLimit","0"
"RSMDB","dbo","TblSettsRequestLimitDet","0"
"RSMDB","dbo","TblSex","0"
"RSMDB","dbo","tblShapes","0"
"RSMDB","dbo","tblShapesNew","0"
"RSMDB","dbo","TblSharesGroup","0"
"RSMDB","dbo","TblShareType","0"
"RSMDB","dbo","TbLSheft","3"
"RSMDB","dbo","TblShiftWorker","0"
"RSMDB","dbo","TblShipingData","0"
"RSMDB","dbo","TblShipsData","0"
"RSMDB","dbo","TblShrines","0"
"RSMDB","dbo","TblSickleave","0"
"RSMDB","dbo","TblSickleaveDet","0"
"RSMDB","dbo","TblSizesNames","0"
"RSMDB","dbo","TblSlaeInstalOrder","0"
"RSMDB","dbo","tblSliceDiscount","3"
"RSMDB","dbo","TblSocialInsurance","0"
"RSMDB","dbo","TblSocialInsuranceDet","0"
"RSMDB","dbo","TblSpeciaAsement","0"
"RSMDB","dbo","TblSpecification","0"
"RSMDB","dbo","tblSpecificComponent","2"
"RSMDB","dbo","tblSpecificComponentDetails","5"
"RSMDB","dbo","TblSpecificFixed","0"
"RSMDB","dbo","TblSpecificFixedDeti","0"
"RSMDB","dbo","TblSphCylCusType","0"
"RSMDB","dbo","TblSphCylCusType2","0"
"RSMDB","dbo","TblSpreading","0"
"RSMDB","dbo","TblStatusFarm","0"
"RSMDB","dbo","TblStopDealing","0"
"RSMDB","dbo","TblStopDealing_Details","0"
"RSMDB","dbo","TblStore","6"
"RSMDB","dbo","TblstoresLocations","0"
"RSMDB","dbo","TblStrain","0"
"RSMDB","dbo","TblStrartGard","0"
"RSMDB","dbo","TblStrartGardDetails","0"
"RSMDB","dbo","TblStuCandidacy","0"
"RSMDB","dbo","TblStuCandidacyAccept","0"
"RSMDB","dbo","TblStuCandidacyAcceptDet","0"
"RSMDB","dbo","TblStuCandidacyDet","0"
"RSMDB","dbo","TblStudCalling","0"
"RSMDB","dbo","TblStudCalling2","0"
"RSMDB","dbo","TblStudent","0"
"RSMDB","dbo","TblStudentClassRooms","0"
"RSMDB","dbo","TblStudentContract","0"
"RSMDB","dbo","TblStudentCurs","0"
"RSMDB","dbo","TblStudentQualification","0"
"RSMDB","dbo","TblStudentTeachers","0"
"RSMDB","dbo","TblStudentTypeCurs","0"
"RSMDB","dbo","TblStudentTypeTrinng","0"
"RSMDB","dbo","TblStudMchinFingerprint","0"
"RSMDB","dbo","TblStudTermiCompany","0"
"RSMDB","dbo","TblStudTirmination","0"
"RSMDB","dbo","TblStuFingerprint","0"
"RSMDB","dbo","TblStuGroup","0"
"RSMDB","dbo","TblStuGroupDet","0"
"RSMDB","dbo","TblStuGroupUpdate","0"
"RSMDB","dbo","TblStuGroupUpdateDet","0"
"RSMDB","dbo","TblStuNoDay","0"
"RSMDB","dbo","TblStuRepTab","0"
"RSMDB","dbo","TblStuRepTab2","0"
"RSMDB","dbo","TblSupervisorAllocation","0"
"RSMDB","dbo","TblSupervisorAllocation_Details","0"
"RSMDB","dbo","TblTamimi","0"
"RSMDB","dbo","TblTamimi2","0"
"RSMDB","dbo","TblTamimi3","0"
"RSMDB","dbo","TblTasks","0"
"RSMDB","dbo","TblTempCustomerAging","0"
"RSMDB","dbo","TblTempEmployee","0"
"RSMDB","dbo","TblTempEmpSalary","8488"
"RSMDB","dbo","TblTempItemAging","0"
"RSMDB","dbo","TblTestCertificate","0"
"RSMDB","dbo","TblTestCertificateDet","0"
"RSMDB","dbo","tblTimeSetting","7"
"RSMDB","dbo","tblTimeSettingEmp","0"
"RSMDB","dbo","TblTimeSettingH","0"
"RSMDB","dbo","TblTipDates","0"
"RSMDB","dbo","TblTipDates2","0"
"RSMDB","dbo","TblTipDatesReg","0"
"RSMDB","dbo","TblTipDatesReg2","0"
"RSMDB","dbo","TblTourismCompanies","0"
"RSMDB","dbo","TblTrainingRequest","0"
"RSMDB","dbo","TblTransacRegistr","0"
"RSMDB","dbo","TblTransacRegistrDet","0"
"RSMDB","dbo","TblTransactionInvest","0"
"RSMDB","dbo","TblTransactionPayments","0"
"RSMDB","dbo","TblTransactionsApproval","0"
"RSMDB","dbo","TblTransCoupons","0"
"RSMDB","dbo","TblTransctionIDES","0"
"RSMDB","dbo","TblTransferAssets","0"
"RSMDB","dbo","TblTransferAssetsDet","0"
"RSMDB","dbo","TblTravDueK","0"
"RSMDB","dbo","TblTravDueKDet","0"
"RSMDB","dbo","TblTravelTransDet","0"
"RSMDB","dbo","TblTreatment","0"
"RSMDB","dbo","TblTripReg","0"
"RSMDB","dbo","TblTrips","0"
"RSMDB","dbo","tblTripTrans","0"
"RSMDB","dbo","tblTripTrans2","0"
"RSMDB","dbo","tblTripTrans3","0"
"RSMDB","dbo","TblTripTypesTransport","0"
"RSMDB","dbo","TblTypeActivity","435"
"RSMDB","dbo","TblTypeClaim","0"
"RSMDB","dbo","TblTypeDeduction","0"
"RSMDB","dbo","TblTypeDependence","0"
"RSMDB","dbo","TblTypeDiscards","0"
"RSMDB","dbo","TblTypeExtraExpeneses","0"
"RSMDB","dbo","TblTypeFarm","0"
"RSMDB","dbo","TblTypeImage","6"
"RSMDB","dbo","TblTypeImage2","54"
"RSMDB","dbo","tblTypeItems","0"
"RSMDB","dbo","TblTypeLenShow","22"
"RSMDB","dbo","TblTypesofshipping","0"
"RSMDB","dbo","TblTypesTransport","0"
"RSMDB","dbo","TblTypesTripStatus","0"
"RSMDB","dbo","TblTypeVats","76"
"RSMDB","dbo","TblTypeVisit","0"
"RSMDB","dbo","TblTypicalProduction","0"
"RSMDB","dbo","TblTypicalProduction2","0"
"RSMDB","dbo","TblUnites","102"
"RSMDB","dbo","TblUnitNoInformation","12199"
"RSMDB","dbo","tblUsage","0"
"RSMDB","dbo","TblUserAccount","760"
"RSMDB","dbo","TblUserComp","4"
"RSMDB","dbo","tblUserPermAccounts","0"
"RSMDB","dbo","TblUsers","20"
"RSMDB","dbo","TblUsersBoxes","57"
"RSMDB","dbo","TblUsersBranches","20"
"RSMDB","dbo","TblUserScreen","46"
"RSMDB","dbo","TblUsersProductLine","0"
"RSMDB","dbo","TblUsersStores","20"
"RSMDB","dbo","tblVacancy","5"
"RSMDB","dbo","TblVacation","0"
"RSMDB","dbo","tblVacationData","3074"
"RSMDB","dbo","TblVacationDays","0"
"RSMDB","dbo","TblVacationDays2","0"
"RSMDB","dbo","TblVacationSalary","61"
"RSMDB","dbo","TblVacationSchedule","0"
"RSMDB","dbo","TblVacationSchedule2","0"
"RSMDB","dbo","TblVacationschedule22","0"
"RSMDB","dbo","TblVacationSettings","0"
"RSMDB","dbo","TblVacationSettingsDet","0"
"RSMDB","dbo","TblVacationTypes","0"
"RSMDB","dbo","TblVATAvowal","83"
"RSMDB","dbo","TblVATSettings","0"
"RSMDB","dbo","TblVATSettingsDet","0"
"RSMDB","dbo","TblVehicleAllocation","0"
"RSMDB","dbo","TblVehicleAllocation_Details","0"
"RSMDB","dbo","TblVehicleOperatorOrder","0"
"RSMDB","dbo","TblVehicleType","0"
"RSMDB","dbo","TblVending","0"
"RSMDB","dbo","TblVendorCars","0"
"RSMDB","dbo","TblVendorContract","0"
"RSMDB","dbo","TblVendorContractDetails","0"
"RSMDB","dbo","TblVendorReceipt","0"
"RSMDB","dbo","TblVendorReceipt_Details","0"
"RSMDB","dbo","TblView","0"
"RSMDB","dbo","TblViolationGroups","0"
"RSMDB","dbo","TblViolationTypes","0"
"RSMDB","dbo","TblVisit","0"
"RSMDB","dbo","TblVisitScreen","0"
"RSMDB","dbo","TblVocation","114"
"RSMDB","dbo","TblVocationEntitlements","121"
"RSMDB","dbo","TblVocationEntitlementsDet","157"
"RSMDB","dbo","TblVOODetails","0"
"RSMDB","dbo","TblWaiverCont","1"
"RSMDB","dbo","TblWarrantyOffer","0"
"RSMDB","dbo","TblWarrantyOfferDet","0"
"RSMDB","dbo","TblWorkFollow","0"
"RSMDB","dbo","TblWorkOrdersData","0"
"RSMDB","dbo","tblworkshop","0"
"RSMDB","dbo","TblXmlData","0"
"RSMDB","dbo","TblXXArch","0"
"RSMDB","dbo","TblXXArchDocType","0"
"RSMDB","dbo","TblXXBox","0"
"RSMDB","dbo","TblXXRoom","0"
"RSMDB","dbo","TblXXShelf","0"
"RSMDB","dbo","TblYearFact","0"
"RSMDB","dbo","TblyearsData","10"
"RSMDB","dbo","TbVisa","0"
"RSMDB","dbo","TbVisaDeti","0"
"RSMDB","dbo","Technicians","0"
"RSMDB","dbo","Technicians1","0"
"RSMDB","dbo","temp_bill_items","0"
"RSMDB","dbo","temp1","0"
"RSMDB","dbo","temp2","0"
"RSMDB","dbo","TempBoxStockTable","0"
"RSMDB","dbo","Template_Details","0"
"RSMDB","dbo","Templates","0"
"RSMDB","dbo","templates_detailsnew","0"
"RSMDB","dbo","templatesnew","0"
"RSMDB","dbo","TempPrintCustomersDayAccount","0"
"RSMDB","dbo","TempPrintStagnantItems","0"
"RSMDB","dbo","TempPrintStockMovement","0"
"RSMDB","dbo","terms_operations","0"
"RSMDB","dbo","terms_operations_project_bill","0"
"RSMDB","dbo","this_year","1"
"RSMDB","dbo","tmpAccount","0"
"RSMDB","dbo","TmpItemsQty","0"
"RSMDB","dbo","tmpPos33","0"
"RSMDB","dbo","tmptblEInvoice","0"
"RSMDB","dbo","ToolTip","41"
"RSMDB","dbo","Transaction_Details","309"
"RSMDB","dbo","Transaction_Details2","0"
"RSMDB","dbo","Transaction_DetailsPump","0"
"RSMDB","dbo","Transactions","103"
"RSMDB","dbo","Transactions2","0"
"RSMDB","dbo","TransactionsCreteria","0"
"RSMDB","dbo","TransactionsValues","0"
"RSMDB","dbo","transactionsVatDetails","2112"
"RSMDB","dbo","TransactionTypes","60"
"RSMDB","dbo","TransactionValueAdded","55"
"RSMDB","dbo","Translations","182"
"RSMDB","dbo","Translations2","0"
"RSMDB","dbo","TravKItemDet","0"
"RSMDB","dbo","TravKItemDet1","0"
"RSMDB","dbo","UnitsIndustrialCost","0"
"RSMDB","dbo","UnitsIndustrialCostDetails","0"
"RSMDB","dbo","UpdatesoldunitNo","175"
"RSMDB","dbo","VatTypes","34"
"RSMDB","dbo","warsha","2"
