"DatabaseName","SchemaName","TableName","Rows"
"Alromaizan","dbo","PropertyUnitType","3"
"Alromaizan","dbo","PurchaseInvoice","0"
"Alromaizan","dbo","PurchaseInvoiceActualPayment","0"
"Alromaizan","dbo","PurchaseInvoiceDetails","0"
"Alromaizan","dbo","PurchaseInvoiceDirectExpenses","0"
"Alromaizan","dbo","PurchaseInvoicePaymentMethods","0"
"Alromaizan","dbo","PurchaseOrder","1"
"Alromaizan","dbo","PurchaseOrderDetails","0"
"Alromaizan","dbo","PurchaseQuotation","0"
"Alromaizan","dbo","PurchaseQuotationDetails","0"
"Alromaizan","dbo","PurchaseRequest","2"
"Alromaizan","dbo","PurchaseRequestDetails","0"
"Alromaizan","dbo","PurchaseRequestStatus","5"
"Alromaizan","dbo","PurchaseReturnPaymentMethod","0"
"Alromaizan","dbo","PurchaseReturns","0"
"Alromaizan","dbo","PurchaseReturnsDetails","0"
"Alromaizan","dbo","PurchaseSaleSerialNumber","4"
"Alromaizan","dbo","Qualification","0"
"Alromaizan","dbo","QualificationType","7"
"Alromaizan","dbo","RegisterAttendanceAndAbsence","0"
"Alromaizan","dbo","RegisterAttendanceAndAbsenceDetail","0"
"Alromaizan","dbo","Religion","3"
"Alromaizan","dbo","RewardIssue","0"
"Alromaizan","dbo","RewardIssueDetials","0"
"Alromaizan","dbo","RewardType","1"
"Alromaizan","dbo","RewardTypeDetail","1"
"Alromaizan","dbo","RolePrivilege","1031"
"Alromaizan","dbo","Room","0"
"Alromaizan","dbo","RoomBooking","3"
"Alromaizan","dbo","RoomBookingDay","12"
"Alromaizan","dbo","RoomLeavePermission","0"
"Alromaizan","dbo","RoomType","4"
"Alromaizan","dbo","RoomTypeImage","0"
"Alromaizan","dbo","SalaryItem","33"
"Alromaizan","dbo","SalaryItemCalcMethod","2"
"Alromaizan","dbo","SalaryItemNature","2"
"Alromaizan","dbo","SalaryItemUnit","1"
"Alromaizan","dbo","SalaryItemValueCalcMethod","3"
"Alromaizan","dbo","SalesInvoice","0"
"Alromaizan","dbo","SalesInvoiceActualPayment","0"
"Alromaizan","dbo","SalesInvoiceDetails","0"
"Alromaizan","dbo","SalesInvoiceInstallmentActualPayment","0"
"Alromaizan","dbo","SalesInvoiceInstallmentDetails","0"
"Alromaizan","dbo","SalesInvoiceItemDistribution","0"
"Alromaizan","dbo","SalesInvoicePaymentMethods","0"
"Alromaizan","dbo","SalesInvoicePrintQueue","0"
"Alromaizan","dbo","SalesInvoicePurchaseRequest","0"
"Alromaizan","dbo","SalesOrder","2"
"Alromaizan","dbo","SalesOrderDetails","0"
"Alromaizan","dbo","SalesOrderPaymentMethod","0"
"Alromaizan","dbo","SalesOrdersSalesInvoice","0"
"Alromaizan","dbo","SalesOrderStatus","0"
"Alromaizan","dbo","SalesQuotation","3"
"Alromaizan","dbo","SalesQuotationDetails","0"
"Alromaizan","dbo","SalesRepresentativesGroup","1"
"Alromaizan","dbo","SalesReturnPaymentMethod","0"
"Alromaizan","dbo","SalesReturns","0"
"Alromaizan","dbo","SalesReturnsDetails","0"
"Alromaizan","dbo","Service","0"
"Alromaizan","dbo","ServiceInvoice","1"
"Alromaizan","dbo","ServiceInvoiceActualPayment","0"
"Alromaizan","dbo","ServiceInvoiceDetail","1"
"Alromaizan","dbo","ServiceInvoicePaymentMethod","4"
"Alromaizan","dbo","ServicesCategory","2"
"Alromaizan","dbo","ServiceSettings","0"
"Alromaizan","dbo","ShareHolder","0"
"Alromaizan","dbo","ShareHolderEquity","0"
"Alromaizan","dbo","Shift","2"
"Alromaizan","dbo","ShiftDetail","0"
"Alromaizan","dbo","ShiftEmployee","5"
"Alromaizan","dbo","ShiftOfficialVacation","8"
"Alromaizan","dbo","Singer","2"
"Alromaizan","dbo","Slider","0"
"Alromaizan","dbo","SocialInsurance","0"
"Alromaizan","dbo","SocialInsuranceDetail","0"
"Alromaizan","dbo","SocialInsuranceSetting","1"
"Alromaizan","dbo","SocialInsuranceSettingDetail","3"
"Alromaizan","dbo","SpiritualNote","0"
"Alromaizan","dbo","StockIssueType","3"
"Alromaizan","dbo","StockIssueVoucher","0"
"Alromaizan","dbo","StockIssueVoucherDetails","0"
"Alromaizan","dbo","StockLossesVoucher","0"
"Alromaizan","dbo","StockLossesVoucherDetails","0"
"Alromaizan","dbo","StockReceiptVoucher","0"
"Alromaizan","dbo","StockReceiptVoucherDetails","0"
"Alromaizan","dbo","StockTransferVoucher","0"
